Time,Ask,Bid,AskVolume,BidVolume
22.04.2013 01:45:34.382,1.03034,1.03022,1.65,1.50
22.04.2013 01:45:34.764,1.03036,1.03022,2.25,1.65
22.04.2013 01:45:35.303,1.03036,1.03022,1.50,1.65
22.04.2013 01:45:35.843,1.03037,1.03023,1.50,1.65
22.04.2013 01:45:35.904,1.03038,1.03023,1.13,1.88
22.04.2013 01:45:36.263,1.03042,1.03028,2.40,1.65
22.04.2013 01:45:36.382,1.03044,1.03031,1.65,2.25
22.04.2013 01:45:36.563,1.03046,1.03032,2.25,1.65
22.04.2013 01:45:36.622,1.03046,1.03032,1.50,1.65
22.04.2013 01:45:36.683,1.03047,1.03032,1.50,2.40
22.04.2013 01:45:37.682,1.03047,1.03034,1.50,3.00
22.04.2013 01:45:38.000,1.03047,1.03036,2.25,1.50
22.04.2013 01:45:38.603,1.03049,1.03038,1.50,1.65
22.04.2013 01:45:38.784,1.03053,1.03042,2.40,1.50
22.04.2013 01:45:38.973,1.03058,1.03041,3.53,1.65
22.04.2013 01:45:39.577,1.03057,1.03043,1.50,3.00
22.04.2013 01:45:40.242,1.03058,1.03044,2.40,1.50
22.04.2013 01:45:41.222,1.03057,1.03044,1.50,1.50
22.04.2013 01:45:42.322,1.03057,1.03043,1.50,1.50
22.04.2013 01:45:42.383,1.03058,1.03044,3.15,1.50
22.04.2013 01:45:42.923,1.03058,1.03044,3.15,1.50
22.04.2013 01:45:44.902,1.03057,1.03044,1.50,2.40
22.04.2013 01:45:45.322,1.03056,1.03044,1.50,1.65
22.04.2013 01:45:45.862,1.03056,1.03043,1.50,1.65
22.04.2013 01:45:46.163,1.03056,1.03043,1.50,1.50
22.04.2013 01:45:46.222,1.03056,1.03042,1.50,1.65
22.04.2013 01:45:46.795,1.03056,1.03042,1.50,2.40
22.04.2013 01:45:47.473,1.03056,1.03043,1.50,1.65
22.04.2013 01:45:49.343,1.03059,1.03043,2.40,3.15
22.04.2013 01:45:49.643,1.03061,1.03048,1.88,1.50
22.04.2013 01:45:49.704,1.03060,1.03048,1.13,1.50
22.04.2013 01:45:49.763,1.03061,1.03048,1.88,1.50
22.04.2013 01:45:49.824,1.03061,1.03049,1.88,1.50
22.04.2013 01:45:50.122,1.03065,1.03050,2.03,3.90
22.04.2013 01:45:50.663,1.03063,1.03049,1.65,2.25
22.04.2013 01:45:51.983,1.03063,1.03051,1.65,1.50
22.04.2013 01:45:52.903,1.03063,1.03049,1.65,3.00
22.04.2013 01:45:53.713,1.03067,1.03051,1.65,2.40
22.04.2013 01:45:53.773,1.03067,1.03051,1.65,3.15
22.04.2013 01:45:54.193,1.03067,1.03051,2.40,3.15
22.04.2013 01:45:54.372,1.03063,1.03051,1.50,3.15
22.04.2013 01:45:54.492,1.03063,1.03050,3.15,1.88
22.04.2013 01:45:55.042,1.03063,1.03050,2.40,1.50
22.04.2013 01:45:55.692,1.03061,1.03050,1.50,2.25
22.04.2013 01:45:56.263,1.03062,1.03050,1.50,1.50
22.04.2013 01:45:56.382,1.03062,1.03050,1.50,1.50
22.04.2013 01:45:56.824,1.03062,1.03047,3.00,1.65
22.04.2013 01:45:56.954,1.03058,1.03045,1.65,2.25
22.04.2013 01:45:57.014,1.03058,1.03042,2.40,4.28
22.04.2013 01:45:57.563,1.03053,1.03041,1.50,2.03
22.04.2013 01:45:58.113,1.03053,1.03040,3.15,1.50
22.04.2013 01:45:58.634,1.03053,1.03040,2.40,1.50
22.04.2013 01:45:59.192,1.03057,1.03041,2.25,3.15
22.04.2013 01:45:59.732,1.03055,1.03041,1.50,2.40
22.04.2013 01:46:00.282,1.03055,1.03041,1.50,2.40
22.04.2013 01:46:02.333,1.03055,1.03041,1.50,2.40
22.04.2013 01:46:02.892,1.03055,1.03041,1.50,2.40
22.04.2013 01:46:03.474,1.03055,1.03041,1.50,2.40
22.04.2013 01:46:03.995,1.03055,1.03042,1.50,2.40
22.04.2013 01:46:04.523,1.03055,1.03041,1.50,1.65
22.04.2013 01:46:04.702,1.03053,1.03037,2.40,3.15
22.04.2013 01:46:05.372,1.03053,1.03037,2.40,2.40
22.04.2013 01:46:05.683,1.03052,1.03039,2.25,1.50
22.04.2013 01:46:06.604,1.03053,1.03039,3.15,1.50
22.04.2013 01:46:06.724,1.03053,1.03041,1.50,3.15
22.04.2013 01:46:07.142,1.03053,1.03041,1.50,3.15
22.04.2013 01:46:08.043,1.03052,1.03037,1.50,3.53
22.04.2013 01:46:08.103,1.03052,1.03038,1.50,1.50
22.04.2013 01:46:08.634,1.03052,1.03038,1.50,1.50
22.04.2013 01:46:09.146,1.03052,1.03038,1.50,1.50
22.04.2013 01:46:09.382,1.03052,1.03039,1.50,1.50
22.04.2013 01:46:09.444,1.03052,1.03039,1.50,1.50
22.04.2013 01:46:09.963,1.03052,1.03039,1.50,1.50
22.04.2013 01:46:10.563,1.03052,1.03039,1.50,1.50
22.04.2013 01:46:10.844,1.03052,1.03039,1.50,1.50
22.04.2013 01:46:11.287,1.03052,1.03040,2.25,1.50
22.04.2013 01:46:12.443,1.03053,1.03039,2.40,1.50
22.04.2013 01:46:12.623,1.03053,1.03040,3.15,1.50
22.04.2013 01:46:12.684,1.03053,1.03040,1.50,1.65
22.04.2013 01:46:12.742,1.03054,1.03041,1.50,2.25
22.04.2013 01:46:13.102,1.03056,1.03040,1.65,4.65
22.04.2013 01:46:13.283,1.03056,1.03040,1.65,4.65
22.04.2013 01:46:13.343,1.03058,1.03042,2.03,2.25
22.04.2013 01:46:13.883,1.03058,1.03042,2.03,1.65
22.04.2013 01:46:14.416,1.03058,1.03042,2.03,2.40
22.04.2013 01:46:14.755,1.03058,1.03042,2.03,2.40
22.04.2013 01:46:14.876,1.03058,1.03042,2.40,3.90
22.04.2013 01:46:15.004,1.03060,1.03044,2.25,2.03
22.04.2013 01:46:15.064,1.03062,1.03047,1.50,2.40
22.04.2013 01:46:15.565,1.03063,1.03047,2.78,3.90
22.04.2013 01:46:16.014,1.03063,1.03047,2.78,2.40
22.04.2013 01:46:16.374,1.03063,1.03047,2.78,3.90
22.04.2013 01:46:16.493,1.03063,1.03048,2.78,1.50
22.04.2013 01:46:16.553,1.03063,1.03049,2.03,1.50
22.04.2013 01:46:16.974,1.03065,1.03051,1.50,2.40
22.04.2013 01:46:17.033,1.03068,1.03051,2.78,2.40
22.04.2013 01:46:17.912,1.03068,1.03052,2.40,2.40
22.04.2013 01:46:18.477,1.03068,1.03052,2.40,3.15
22.04.2013 01:46:18.604,1.03065,1.03052,1.50,2.40
22.04.2013 01:46:19.023,1.03065,1.03051,1.50,3.15
22.04.2013 01:46:19.562,1.03067,1.03051,1.50,1.65
22.04.2013 01:46:23.403,1.03067,1.03051,2.25,2.40
22.04.2013 01:46:23.644,1.03067,1.03051,1.88,3.15
22.04.2013 01:46:23.704,1.03067,1.03051,1.88,3.15
22.04.2013 01:46:24.562,1.03064,1.03051,1.50,3.15
22.04.2013 01:46:25.793,1.03064,1.03051,1.50,3.15
22.04.2013 01:46:26.434,1.03064,1.03051,1.50,3.90
22.04.2013 01:46:29.244,1.03066,1.03051,1.50,3.15
22.04.2013 01:46:29.303,1.03066,1.03051,1.50,3.15
22.04.2013 01:46:31.765,1.03066,1.03052,1.50,1.65
22.04.2013 01:46:32.063,1.03066,1.03052,1.50,1.65
22.04.2013 01:46:32.127,1.03066,1.03052,1.50,3.15
22.04.2013 01:46:32.433,1.03069,1.03056,2.25,1.65
22.04.2013 01:46:32.793,1.03068,1.03054,1.65,1.50
22.04.2013 01:46:32.913,1.03068,1.03051,2.40,1.65
22.04.2013 01:46:35.064,1.03068,1.03051,2.40,1.65
22.04.2013 01:46:35.724,1.03068,1.03051,2.40,2.25
22.04.2013 01:46:36.263,1.03068,1.03051,2.40,1.65
22.04.2013 01:46:39.523,1.03068,1.03052,2.40,1.65
22.04.2013 01:46:44.583,1.03068,1.03051,2.40,1.65
22.04.2013 01:46:45.194,1.03068,1.03051,2.40,1.65
22.04.2013 01:46:56.243,1.03068,1.03052,3.15,1.28
22.04.2013 01:46:57.344,1.03065,1.03052,1.50,1.28
22.04.2013 01:46:57.583,1.03066,1.03051,1.50,3.15
22.04.2013 01:46:58.093,1.03067,1.03051,2.25,3.15
22.04.2013 01:46:58.335,1.03067,1.03051,1.50,3.15
22.04.2013 01:46:58.956,1.03067,1.03051,2.25,3.90
22.04.2013 01:47:00.883,1.03067,1.03051,1.50,3.90
22.04.2013 01:47:02.623,1.03067,1.03051,1.50,3.15
22.04.2013 01:47:03.163,1.03067,1.03051,1.50,3.15
22.04.2013 01:47:03.776,1.03067,1.03051,1.50,3.15
22.04.2013 01:47:04.023,1.03067,1.03052,1.50,1.65
22.04.2013 01:47:04.324,1.03070,1.03057,1.50,1.65
22.04.2013 01:47:04.883,1.03067,1.03057,1.50,1.50
22.04.2013 01:47:05.002,1.03067,1.03054,1.50,1.65
22.04.2013 01:47:05.186,1.03067,1.03051,1.50,1.65
22.04.2013 01:47:05.315,1.03067,1.03051,1.50,1.65
22.04.2013 01:47:05.874,1.03064,1.03051,1.50,1.65
22.04.2013 01:47:07.514,1.03064,1.03051,1.50,3.15
22.04.2013 01:47:08.253,1.03065,1.03051,1.50,3.15
22.04.2013 01:47:08.813,1.03065,1.03051,1.50,1.65
22.04.2013 01:47:09.115,1.03059,1.03044,2.40,1.13
22.04.2013 01:47:09.473,1.03060,1.03047,1.88,2.40
22.04.2013 01:47:10.918,1.03059,1.03047,1.50,1.65
22.04.2013 01:47:11.224,1.03060,1.03047,1.13,2.40
22.04.2013 01:47:11.287,1.03060,1.03047,1.13,2.40
22.04.2013 01:47:11.612,1.03060,1.03047,1.13,3.15
22.04.2013 01:47:15.282,1.03060,1.03047,1.13,2.40
22.04.2013 01:47:15.847,1.03061,1.03047,1.13,2.40
22.04.2013 01:47:16.396,1.03060,1.03047,3.00,2.40
22.04.2013 01:47:17.266,1.03058,1.03047,2.25,2.40
22.04.2013 01:47:18.703,1.03059,1.03047,1.50,2.40
22.04.2013 01:47:18.763,1.03060,1.03048,1.50,1.65
22.04.2013 01:47:19.063,1.03064,1.03049,3.90,2.25
22.04.2013 01:47:19.184,1.03064,1.03050,2.25,2.40
22.04.2013 01:47:19.743,1.03067,1.03051,2.25,2.40
22.04.2013 01:47:20.574,1.03065,1.03051,1.50,2.40
22.04.2013 01:47:21.260,1.03065,1.03051,1.50,1.65
22.04.2013 01:47:25.961,1.03065,1.03051,1.50,1.65
22.04.2013 01:47:26.486,1.03065,1.03051,1.50,1.65
22.04.2013 01:47:35.503,1.03065,1.03051,1.88,2.40
22.04.2013 01:47:35.744,1.03065,1.03051,1.88,2.40
22.04.2013 01:47:38.563,1.03065,1.03052,1.50,1.65
22.04.2013 01:47:39.335,1.03065,1.03052,1.50,1.65
22.04.2013 01:47:39.873,1.03066,1.03052,1.65,1.50
22.04.2013 01:47:40.433,1.03065,1.03052,1.65,1.50
22.04.2013 01:47:40.894,1.03067,1.03053,1.65,1.65
22.04.2013 01:47:41.014,1.03070,1.03057,1.28,2.25
22.04.2013 01:47:41.553,1.03072,1.03057,3.38,1.65
22.04.2013 01:47:41.613,1.03072,1.03057,2.63,1.65
22.04.2013 01:47:43.634,1.03072,1.03057,2.25,1.65
22.04.2013 01:47:43.704,1.03072,1.03058,1.50,1.50
22.04.2013 01:47:46.532,1.03072,1.03060,1.50,1.50
22.04.2013 01:47:47.112,1.03072,1.03060,1.50,1.50
22.04.2013 01:47:47.672,1.03072,1.03060,1.50,2.25
22.04.2013 01:47:54.605,1.03073,1.03061,1.50,1.13
22.04.2013 01:47:54.796,1.03078,1.03066,3.00,2.25
22.04.2013 01:47:55.113,1.03082,1.03066,1.65,2.25
22.04.2013 01:47:55.353,1.03080,1.03066,1.65,2.25
22.04.2013 01:47:55.593,1.03078,1.03062,1.65,1.65
22.04.2013 01:47:56.152,1.03075,1.03061,1.50,5.40
22.04.2013 01:47:56.766,1.03077,1.03062,1.50,1.65
22.04.2013 01:47:58.453,1.03077,1.03061,1.50,3.90
22.04.2013 01:47:58.573,1.03075,1.03061,2.25,3.90
22.04.2013 01:47:58.933,1.03069,1.03052,3.90,1.28
22.04.2013 01:47:58.993,1.03069,1.03052,3.90,1.13
22.04.2013 01:47:59.314,1.03066,1.03051,2.40,2.25
22.04.2013 01:47:59.854,1.03065,1.03051,1.50,3.00
22.04.2013 01:48:01.054,1.03063,1.03051,1.50,3.75
22.04.2013 01:48:01.235,1.03064,1.03051,1.50,3.00
22.04.2013 01:48:01.773,1.03063,1.03051,1.50,3.75
22.04.2013 01:48:01.954,1.03065,1.03051,1.50,3.75
22.04.2013 01:48:02.464,1.03065,1.03051,1.50,3.75
22.04.2013 01:48:02.703,1.03065,1.03051,1.50,3.75
22.04.2013 01:48:03.174,1.03065,1.03052,1.50,1.50
22.04.2013 01:48:13.203,1.03065,1.03051,1.50,3.00
22.04.2013 01:48:13.553,1.03065,1.03051,1.50,3.00
22.04.2013 01:48:20.953,1.03067,1.03051,1.65,3.00
22.04.2013 01:48:21.074,1.03067,1.03051,1.65,3.15
22.04.2013 01:48:21.623,1.03067,1.03052,1.65,1.65
22.04.2013 01:48:22.958,1.03067,1.03052,1.65,1.65
22.04.2013 01:48:23.279,1.03067,1.03052,2.40,1.65
22.04.2013 01:48:26.972,1.03067,1.03052,1.65,2.40
22.04.2013 01:48:27.776,1.03067,1.03052,2.40,1.50
22.04.2013 01:48:28.964,1.03067,1.03052,2.40,1.50
22.04.2013 01:48:29.083,1.03067,1.03051,1.65,3.75
22.04.2013 01:48:29.624,1.03067,1.03051,1.65,3.75
22.04.2013 01:48:30.182,1.03067,1.03052,1.65,1.50
22.04.2013 01:48:37.473,1.03067,1.03051,1.65,3.75
22.04.2013 01:48:37.896,1.03066,1.03051,2.40,3.75
22.04.2013 01:48:38.650,1.03064,1.03051,3.90,1.50
22.04.2013 01:48:38.722,1.03061,1.03047,1.50,3.15
22.04.2013 01:48:39.133,1.03061,1.03047,1.50,3.15
22.04.2013 01:48:39.924,1.03061,1.03047,1.50,3.15
22.04.2013 01:48:40.955,1.03058,1.03043,2.40,2.40
22.04.2013 01:48:41.504,1.03055,1.03041,1.50,3.15
22.04.2013 01:48:42.045,1.03056,1.03042,1.65,1.50
22.04.2013 01:48:43.153,1.03056,1.03042,1.65,2.25
22.04.2013 01:48:44.004,1.03057,1.03042,1.28,1.65
22.04.2013 01:48:44.183,1.03057,1.03041,1.28,3.15
22.04.2013 01:48:44.604,1.03057,1.03042,1.28,1.65
22.04.2013 01:48:45.104,1.03058,1.03043,3.75,1.13
22.04.2013 01:48:45.227,1.03058,1.03046,1.50,1.65
22.04.2013 01:48:45.295,1.03060,1.03046,1.88,1.65
22.04.2013 01:48:46.073,1.03059,1.03047,1.13,1.65
22.04.2013 01:48:46.793,1.03059,1.03047,1.13,1.65
22.04.2013 01:48:47.625,1.03057,1.03046,1.50,1.65
22.04.2013 01:48:47.744,1.03054,1.03043,3.15,1.50
22.04.2013 01:48:47.804,1.03054,1.03039,2.40,1.50
22.04.2013 01:48:47.923,1.03052,1.03037,1.50,1.65
22.04.2013 01:48:47.983,1.03052,1.03037,1.50,1.65
22.04.2013 01:48:48.523,1.03048,1.03036,2.25,3.15
22.04.2013 01:48:48.823,1.03043,1.03030,1.65,1.13
22.04.2013 01:48:50.823,1.03042,1.03031,1.50,2.40
22.04.2013 01:48:51.364,1.03042,1.03031,1.50,1.65
22.04.2013 01:48:51.973,1.03043,1.03027,3.15,4.28
22.04.2013 01:48:52.726,1.03042,1.03027,1.50,3.15
22.04.2013 01:48:52.793,1.03042,1.03027,1.50,3.15
22.04.2013 01:48:52.987,1.03042,1.03027,1.50,2.40
22.04.2013 01:48:53.055,1.03040,1.03027,1.50,2.40
22.04.2013 01:48:54.382,1.03038,1.03026,1.50,3.15
22.04.2013 01:48:54.743,1.03031,1.03016,1.50,1.65
22.04.2013 01:48:55.043,1.03031,1.03017,1.50,1.65
22.04.2013 01:48:55.105,1.03032,1.03017,1.65,3.90
22.04.2013 01:48:55.463,1.03032,1.03021,1.50,1.65
22.04.2013 01:48:55.823,1.03034,1.03021,1.50,1.65
22.04.2013 01:48:56.333,1.03033,1.03020,1.50,2.40
22.04.2013 01:48:57.835,1.03033,1.03020,1.50,3.15
22.04.2013 01:49:04.463,1.03034,1.03021,2.25,3.90
22.04.2013 01:49:06.063,1.03034,1.03021,2.25,3.90
22.04.2013 01:49:06.183,1.03032,1.03018,1.50,1.88
22.04.2013 01:49:06.243,1.03032,1.03018,2.25,1.13
22.04.2013 01:49:06.604,1.03029,1.03017,1.50,1.65
22.04.2013 01:49:08.004,1.03027,1.03015,1.50,1.65
22.04.2013 01:49:08.375,1.03026,1.03015,1.65,3.00
22.04.2013 01:49:08.496,1.03022,1.03012,1.65,1.50
22.04.2013 01:49:08.795,1.03022,1.03008,2.40,1.65
22.04.2013 01:49:08.854,1.03022,1.03009,1.65,2.25
22.04.2013 01:49:08.973,1.03023,1.03010,1.65,1.50
22.04.2013 01:49:09.215,1.03026,1.03011,1.65,1.50
22.04.2013 01:49:09.754,1.03028,1.03012,1.65,1.50
22.04.2013 01:49:10.053,1.03028,1.03012,1.65,1.65
22.04.2013 01:49:10.383,1.03028,1.03012,1.65,1.65
22.04.2013 01:49:11.245,1.03033,1.03019,2.40,1.50
22.04.2013 01:49:11.664,1.03039,1.03022,4.28,1.50
22.04.2013 01:49:12.204,1.03039,1.03024,2.78,1.50
22.04.2013 01:49:12.748,1.03037,1.03024,1.65,1.50
22.04.2013 01:49:13.293,1.03038,1.03024,1.50,1.65
22.04.2013 01:49:13.414,1.03038,1.03027,1.50,1.65
22.04.2013 01:49:13.534,1.03042,1.03027,3.90,3.15
22.04.2013 01:49:13.714,1.03042,1.03029,1.65,1.50
22.04.2013 01:49:14.015,1.03047,1.03036,1.50,3.75
22.04.2013 01:49:14.257,1.03050,1.03036,1.88,3.15
22.04.2013 01:49:14.393,1.03052,1.03036,1.65,3.15
22.04.2013 01:49:15.063,1.03052,1.03037,2.40,1.65
22.04.2013 01:49:15.574,1.03052,1.03039,1.65,1.50
22.04.2013 01:49:15.694,1.03053,1.03038,1.65,3.15
22.04.2013 01:49:16.233,1.03052,1.03038,1.65,2.40
22.04.2013 01:49:16.353,1.03052,1.03038,1.65,2.40
22.04.2013 01:49:16.413,1.03052,1.03038,2.40,1.65
22.04.2013 01:49:16.533,1.03051,1.03037,3.00,1.65
22.04.2013 01:49:17.153,1.03051,1.03037,3.75,2.40
22.04.2013 01:49:17.674,1.03052,1.03038,3.90,1.65
22.04.2013 01:49:18.093,1.03052,1.03038,2.40,1.50
22.04.2013 01:49:18.573,1.03052,1.03038,2.40,1.50
22.04.2013 01:49:18.753,1.03050,1.03038,2.40,1.50
22.04.2013 01:49:19.353,1.03051,1.03040,1.50,1.50
22.04.2013 01:49:19.923,1.03053,1.03040,1.65,1.50
22.04.2013 01:49:20.496,1.03053,1.03040,3.15,1.50
22.04.2013 01:49:21.052,1.03054,1.03041,1.65,1.50
22.04.2013 01:49:21.112,1.03054,1.03041,1.65,1.50
22.04.2013 01:49:21.693,1.03053,1.03041,1.65,1.50
22.04.2013 01:49:22.202,1.03053,1.03041,1.65,1.50
22.04.2013 01:49:22.868,1.03053,1.03041,1.65,1.50
22.04.2013 01:49:23.133,1.03053,1.03040,1.65,2.25
22.04.2013 01:49:24.107,1.03053,1.03041,2.40,1.50
22.04.2013 01:49:25.852,1.03053,1.03041,1.65,1.50
22.04.2013 01:49:26.034,1.03059,1.03041,2.03,1.65
22.04.2013 01:49:26.273,1.03059,1.03042,1.28,1.50
22.04.2013 01:49:27.053,1.03058,1.03042,1.65,2.25
22.04.2013 01:49:28.083,1.03058,1.03042,1.65,1.65
22.04.2013 01:49:28.642,1.03058,1.03042,1.65,1.65
22.04.2013 01:49:29.173,1.03058,1.03042,1.50,1.65
22.04.2013 01:49:29.755,1.03059,1.03042,2.03,1.50
22.04.2013 01:49:30.293,1.03053,1.03037,1.65,2.40
22.04.2013 01:49:30.415,1.03050,1.03036,1.50,3.15
22.04.2013 01:49:30.594,1.03049,1.03033,3.15,1.65
22.04.2013 01:49:31.104,1.03044,1.03031,1.50,3.15
22.04.2013 01:49:31.584,1.03048,1.03033,1.65,1.65
22.04.2013 01:49:31.645,1.03051,1.03036,2.03,2.25
22.04.2013 01:49:32.004,1.03053,1.03041,2.25,1.65
22.04.2013 01:49:32.065,1.03055,1.03041,1.50,2.40
22.04.2013 01:49:32.303,1.03059,1.03044,2.25,1.65
22.04.2013 01:49:32.364,1.03059,1.03044,1.50,1.65
22.04.2013 01:49:32.423,1.03060,1.03047,2.25,1.65
22.04.2013 01:49:32.483,1.03062,1.03049,1.50,1.50
22.04.2013 01:49:32.904,1.03068,1.03051,1.28,2.40
22.04.2013 01:49:33.024,1.03068,1.03051,2.78,1.65
22.04.2013 01:49:33.384,1.03063,1.03051,2.40,1.50
22.04.2013 01:49:33.803,1.03063,1.03047,6.15,3.15
22.04.2013 01:49:33.864,1.03062,1.03047,2.25,2.40
22.04.2013 01:49:33.924,1.03061,1.03047,2.25,1.65
22.04.2013 01:49:34.044,1.03059,1.03045,1.65,1.50
22.04.2013 01:49:34.164,1.03059,1.03041,3.90,4.65
22.04.2013 01:49:34.343,1.03059,1.03041,3.75,4.65
22.04.2013 01:49:34.645,1.03055,1.03041,2.63,3.75
22.04.2013 01:49:34.764,1.03053,1.03041,2.40,2.25
22.04.2013 01:49:34.823,1.03053,1.03038,3.15,1.50
22.04.2013 01:49:34.884,1.03051,1.03038,1.13,1.50
22.04.2013 01:49:35.184,1.03044,1.03030,1.50,5.40
22.04.2013 01:49:35.985,1.03043,1.03030,1.88,4.65
22.04.2013 01:49:36.223,1.03042,1.03027,2.63,1.65
22.04.2013 01:49:36.284,1.03039,1.03026,1.13,2.40
22.04.2013 01:49:36.404,1.03039,1.03023,3.38,1.65
22.04.2013 01:49:36.823,1.03039,1.03026,1.88,2.40
22.04.2013 01:49:36.944,1.03039,1.03022,2.63,2.40
22.04.2013 01:49:37.123,1.03037,1.03026,1.50,1.50
22.04.2013 01:49:37.960,1.03037,1.03027,1.50,1.65
22.04.2013 01:49:38.514,1.03038,1.03027,1.50,1.65
22.04.2013 01:49:39.215,1.03041,1.03027,1.50,2.40
22.04.2013 01:49:44.904,1.03040,1.03027,1.13,1.65
22.04.2013 01:49:45.084,1.03041,1.03027,2.63,2.40
22.04.2013 01:49:45.661,1.03040,1.03027,1.13,1.65
22.04.2013 01:49:46.878,1.03040,1.03027,1.50,1.65
22.04.2013 01:49:48.155,1.03039,1.03027,1.50,1.65
22.04.2013 01:49:49.573,1.03039,1.03027,2.25,1.65
22.04.2013 01:49:50.053,1.03038,1.03023,2.25,1.65
22.04.2013 01:49:50.292,1.03037,1.03022,1.50,2.40
22.04.2013 01:49:51.493,1.03036,1.03022,2.25,1.65
22.04.2013 01:49:55.063,1.03036,1.03021,1.50,3.15
22.04.2013 01:49:55.303,1.03037,1.03022,1.50,1.65
22.04.2013 01:49:56.024,1.03037,1.03023,1.50,1.65
22.04.2013 01:49:58.244,1.03037,1.03023,1.50,1.65
22.04.2013 01:49:58.753,1.03037,1.03023,1.50,1.65
22.04.2013 01:50:00.573,1.03037,1.03023,1.50,2.40
22.04.2013 01:50:00.755,1.03041,1.03026,3.00,2.40
22.04.2013 01:50:01.293,1.03042,1.03027,1.50,1.65
22.04.2013 01:50:01.354,1.03044,1.03029,3.15,3.00
22.04.2013 01:50:01.893,1.03045,1.03031,2.25,2.40
22.04.2013 01:50:02.394,1.03045,1.03031,2.25,2.40
22.04.2013 01:50:03.014,1.03044,1.03032,1.50,1.65
22.04.2013 01:50:03.417,1.03045,1.03031,1.13,1.65
22.04.2013 01:50:03.874,1.03048,1.03037,1.65,1.50
22.04.2013 01:50:03.934,1.03048,1.03034,1.65,1.50
22.04.2013 01:50:04.473,1.03047,1.03031,1.50,1.65
22.04.2013 01:50:04.532,1.03047,1.03031,2.25,1.65
22.04.2013 01:50:05.051,1.03047,1.03031,2.25,2.40
22.04.2013 01:50:05.433,1.03046,1.03031,1.50,2.40
22.04.2013 01:50:08.654,1.03047,1.03035,1.50,3.15
22.04.2013 01:50:08.713,1.03047,1.03036,1.50,2.40
22.04.2013 01:50:08.773,1.03047,1.03036,1.50,3.15
22.04.2013 01:50:08.892,1.03048,1.03037,1.50,1.65
22.04.2013 01:50:09.214,1.03048,1.03037,1.50,2.40
22.04.2013 01:50:09.393,1.03048,1.03037,1.50,1.65
22.04.2013 01:50:10.052,1.03048,1.03037,1.50,2.40
22.04.2013 01:50:11.357,1.03049,1.03037,2.25,1.65
22.04.2013 01:50:11.874,1.03048,1.03036,1.50,3.90
22.04.2013 01:50:12.403,1.03048,1.03036,1.50,1.65
22.04.2013 01:50:12.924,1.03048,1.03037,1.50,1.65
22.04.2013 01:50:13.462,1.03047,1.03036,1.50,3.90
22.04.2013 01:50:13.783,1.03048,1.03033,1.65,1.65
22.04.2013 01:50:13.843,1.03048,1.03031,1.65,3.90
22.04.2013 01:50:13.904,1.03048,1.03031,2.63,3.00
22.04.2013 01:50:13.963,1.03043,1.03030,1.65,1.50
22.04.2013 01:50:14.324,1.03040,1.03028,1.13,1.50
22.04.2013 01:50:14.863,1.03040,1.03026,1.13,3.15
22.04.2013 01:50:16.694,1.03039,1.03027,1.13,1.65
22.04.2013 01:50:18.513,1.03039,1.03027,1.13,1.65
22.04.2013 01:50:20.273,1.03038,1.03026,2.25,2.40
22.04.2013 01:50:21.655,1.03038,1.03026,1.50,2.40
22.04.2013 01:50:22.213,1.03038,1.03026,2.25,3.15
22.04.2013 01:50:22.525,1.03033,1.03023,1.13,1.58
22.04.2013 01:50:22.884,1.03031,1.03016,1.50,2.40
22.04.2013 01:50:23.864,1.03031,1.03016,3.00,4.65
22.04.2013 01:50:24.173,1.03031,1.03017,3.00,1.65
22.04.2013 01:50:24.954,1.03030,1.03016,3.00,3.15
22.04.2013 01:50:25.504,1.03029,1.03016,1.50,3.90
22.04.2013 01:50:31.923,1.03028,1.03017,1.50,1.65
22.04.2013 01:50:33.923,1.03028,1.03017,1.50,2.40
22.04.2013 01:50:34.440,1.03028,1.03017,1.50,1.65
22.04.2013 01:50:35.562,1.03027,1.03017,1.88,1.65
22.04.2013 01:50:37.776,1.03031,1.03017,1.88,1.65
22.04.2013 01:50:37.844,1.03031,1.03017,1.13,1.65
22.04.2013 01:50:37.963,1.03031,1.03016,1.88,4.65
22.04.2013 01:50:39.458,1.03029,1.03017,1.50,1.65
22.04.2013 01:50:43.942,1.03028,1.03016,1.50,3.15
22.04.2013 01:50:52.463,1.03030,1.03017,1.88,1.65
22.04.2013 01:50:52.583,1.03030,1.03017,1.88,1.65
22.04.2013 01:50:53.215,1.03029,1.03017,1.88,1.65
22.04.2013 01:50:57.824,1.03029,1.03017,1.50,1.65
22.04.2013 01:51:00.763,1.03028,1.03017,1.50,1.65
22.04.2013 01:51:03.990,1.03029,1.03017,1.50,1.65
22.04.2013 01:51:04.576,1.03028,1.03017,1.13,1.65
22.04.2013 01:51:05.662,1.03028,1.03016,1.13,5.40
22.04.2013 01:51:06.250,1.03028,1.03017,1.88,1.65
22.04.2013 01:51:07.094,1.03028,1.03017,1.13,1.65
22.04.2013 01:51:07.605,1.03029,1.03017,1.88,1.65
22.04.2013 01:51:12.033,1.03031,1.03017,3.00,2.40
22.04.2013 01:51:18.293,1.03029,1.03017,1.50,1.65
22.04.2013 01:51:19.544,1.03030,1.03017,2.63,1.65
22.04.2013 01:51:21.743,1.03028,1.03017,1.50,1.65
22.04.2013 01:51:24.594,1.03029,1.03017,2.25,1.65
22.04.2013 01:51:25.513,1.03031,1.03017,4.13,1.65
